日期,郯城马陵山地震台 FHD2[6],安丘地震台 FHD2[1],菏泽地电台 FHD2[4],莒县陵阳地震台 FHD2[1],无棣大山地震台 FHD2[4],济南地震台 FHD2[1]
20141128,-1088.02000,-476.40000,-425.14000,-1094.10000,1401.86000,-14.64000
20141129,-1087.90000,-476.32000,-425.38000,-1094.56000,1402.16000,-14.64000
20141130,-1087.70000,-475.98000,-425.12000,-1094.00000,1402.62000,-14.90000
20141201,-1087.30000,-476.08000,-424.90000,-1093.82000,1403.80000,-14.06000
20141202,-1087.86000,-476.08000,-425.04000,-1092.86000,1404.38000,-13.46000
20141203,-1087.34000,-476.22000,-424.28000,-1093.28000,1404.32000,-14.24000
20141204,-1087.46000,-476.34000,-424.92000,-1093.52000,1403.68000,-14.40000
20141205,-1087.66000,-476.66000,-425.00000,-1093.30000,1405.10000,-13.54000
20141206,-1087.62000,-476.24000,-425.18000,-1094.08000,1403.76000,-15.06000
20141207,-1087.92000,-476.20000,-425.92000,-1093.68000,1404.50000,-13.64000
20141208,-1088.10000,-475.06000,-424.36000,-1092.44000,1406.28000,-12.56000
20141209,-1087.78000,-475.80000,-424.16000,-1092.08000,1405.02000,-13.78000
20141210,-1087.88000,-475.78000,-424.52000,-1093.62000,1403.52000,-13.64000
20141211,-1086.76000,-476.42000,-424.08000,-1093.58000,1402.92000,-13.94000
20141212,-1086.62000,-476.50000,-425.18000,-1090.00000,1404.40000,-10.32000
20141213,-1087.08000,-475.94000,-424.38000,-1092.56000,1405.62000,-13.00000
20141214,-1087.84000,-476.20000,-425.40000,-1092.60000,1405.46000,-12.20000
20141215,-1087.72000,-475.08000,-425.78000,-1093.68000,1404.44000,-13.40000
20141216,-1087.76000,-475.26000,-424.68000,-1093.12000,1405.14000,-12.74000
20141217,-1087.46000,-474.80000,-424.36000,-1093.06000,1405.08000,-13.28000
20141218,-1087.68000,-475.84000,-424.30000,-1093.24000,1403.46000,-13.84000
20141219,-1087.42000,-475.54000,-425.04000,-1093.44000,1402.62000,-13.64000
20141220,-1088.04000,-475.18000,-424.22000,-1088.00000,1405.04000,-13.40000
20141221,-1088.38000,-475.06000,-424.60000,-1089.62000,1405.10000,-13.92000
20141222,-1088.24000,-474.56000,-424.00000,-1092.32000,1406.08000,-12.76000
20141223,-1087.98000,-476.18000,-425.36000,-1094.58000,1401.52000,-15.02000
20141224,-1088.66000,-475.08000,-425.10000,-1093.12000,1404.72000,-13.44000
20141225,-1088.38000,-475.10000,-424.68000,-1092.62000,1405.12000,-13.06000
20141226,-1088.34000,-474.98000,-424.98000,-1093.42000,1405.04000,-13.66000
20141227,-1088.26000,-474.84000,-425.02000,-1093.00000,1405.38000,-12.80000
20141228,-1088.06000,-475.54000,-424.50000,-1092.86000,1403.44000,-13.32000
20141229,-1087.90000,-474.22000,-424.56000,-1091.66000,1406.30000,-12.50000
20141230,-1088.26000,-474.84000,99999.0,-1091.04000,1404.56000,-13.50000
20141231,-1087.66000,-475.30000,-424.86000,-1088.46000,1404.18000,-12.82000
20150101,-1087.64000,-474.62000,-425.10000,99999.0,1404.72000,-14.34000
20150102,-1087.36000,-474.68000,-424.78000,-1092.60000,1403.70000,-13.04000
20150103,-1088.20000,-474.56000,-424.82000,-1092.92000,1405.24000,-12.60000
20150104,-1089.38000,-474.88000,-426.54000,-1092.38000,1406.60000,-11.60000
20150105,-1088.30000,-474.28000,-424.38000,-1092.82000,1406.70000,-12.64000
20150106,-1088.44000,-474.52000,-424.42000,-1093.24000,1405.50000,-13.40000
20150107,-1089.72000,-471.48000,-424.18000,-1091.70000,1415.30000,-9.76000
20150108,-1087.50000,-474.22000,-424.52000,-1092.32000,1405.72000,-12.00000
20150109,-1087.40000,-474.24000,-424.50000,99999.0,1405.24000,-12.72000
20150110,-1088.00000,-474.12000,-424.52000,-1093.00000,1405.94000,-12.68000
20150111,-1087.40000,-474.28000,-424.94000,-1092.52000,1405.40000,-12.96000
20150112,-1087.48000,-473.80000,-424.30000,-1092.10000,1406.68000,-12.28000
20150113,-1087.66000,-474.74000,-425.22000,-1092.74000,1404.92000,-12.90000
20150114,-1087.28000,-475.16000,-425.00000,-1093.06000,1404.34000,-13.22000
20150115,-1087.30000,-474.96000,-424.44000,-1092.86000,1404.64000,-13.08000
20150116,-1087.12000,-474.10000,-424.42000,-1092.38000,1405.82000,-12.66000
20150117,-1087.42000,-474.96000,-424.96000,-1093.52000,1404.18000,-13.76000
20150118,-1087.40000,-475.22000,-424.48000,-1093.52000,1403.32000,-13.74000
20150119,-1086.94000,-475.12000,-424.46000,-1092.92000,1403.32000,-13.38000
20150120,-1087.18000,-474.88000,-424.34000,-1093.26000,1403.86000,-13.56000
20150121,-1087.12000,-475.60000,-424.56000,-1093.84000,1402.20000,-14.34000
20150122,-1087.86000,-474.42000,-424.60000,-1093.08000,1405.76000,-12.42000
20150123,-1087.04000,-474.66000,-424.36000,-1093.22000,1404.58000,-13.76000
20150124,-1087.68000,-474.80000,-424.40000,-1092.96000,1405.16000,-13.22000
20150125,-1087.26000,-475.16000,-424.84000,-1093.36000,1403.84000,-13.58000
20150126,-1087.56000,-474.42000,-424.14000,-1092.80000,1406.64000,-12.54000
20150127,-1087.10000,-474.50000,-424.16000,-1092.68000,1405.50000,-13.22000
20150128,-1087.16000,-475.10000,-424.18000,-1092.96000,1404.62000,-13.36000
20150129,-1086.90000,-474.54000,-423.82000,-1092.28000,1404.26000,-12.86000
20150130,-1087.10000,-475.06000,-424.30000,-1093.00000,1404.74000,-13.60000
20150131,-1086.94000,-474.70000,-424.20000,-1092.98000,1405.42000,-13.40000
20150201,-1086.66000,-474.46000,-423.86000,-1092.70000,1405.28000,-13.04000
20150202,-1087.12000,-474.70000,-424.36000,-1092.30000,1405.20000,-13.02000
20150203,-1087.22000,-474.72000,-424.42000,-1093.06000,1404.40000,-13.66000
20150204,-1087.62000,-474.74000,-424.78000,-1093.26000,1405.10000,-13.62000
20150205,-1086.98000,-474.54000,-425.08000,-1093.46000,1404.60000,-14.46000
20150206,-1087.00000,-474.80000,-424.20000,-1092.90000,1403.54000,-14.00000
20150207,-1087.30000,-474.78000,-424.44000,-1093.00000,1405.02000,-13.56000
20150208,-1087.06000,-474.68000,-424.40000,-1092.88000,1405.48000,-13.48000
20150209,-1086.74000,-475.32000,-424.36000,-1092.82000,1403.90000,-13.60000
20150210,-1087.00000,-474.72000,-423.94000,-1092.96000,1403.56000,-13.76000
20150211,-1087.10000,-474.36000,-424.72000,-1092.28000,1404.46000,-12.80000
20150212,-1087.06000,-475.08000,-424.56000,-1092.90000,1403.38000,-13.44000
20150213,-1087.04000,-475.46000,-424.48000,-1093.70000,1404.38000,-15.00000
20150214,-1086.64000,-475.18000,-424.28000,-1093.32000,1402.76000,-14.32000
20150215,-1086.92000,-474.88000,-424.10000,-1093.02000,1403.82000,-13.80000
20150216,-1086.78000,-475.46000,-424.16000,-1093.50000,1402.56000,-14.14000
20150217,-1087.82000,-474.30000,-424.48000,-1093.22000,1405.98000,-12.94000
20150218,-1087.40000,-473.62000,-424.12000,-1092.50000,1406.68000,-11.78000
20150219,-1087.38000,-474.76000,-424.42000,-1093.20000,1404.52000,-12.50000
20150220,-1087.08000,-474.10000,-424.66000,-1092.98000,1405.32000,-12.16000
20150221,-1087.56000,-474.96000,-424.44000,-1093.36000,1403.72000,-13.12000
20150222,-1087.02000,-474.90000,-423.70000,-1092.98000,1403.96000,-12.86000
20150223,-1086.94000,-472.82000,-423.90000,-1091.04000,1408.10000,-10.44000
20150224,-1087.76000,-473.20000,-424.58000,-1092.46000,1407.90000,-11.74000
20150225,-1087.54000,-474.72000,-423.74000,-1092.66000,1404.66000,-13.44000
20150226,-1087.28000,-475.04000,-424.30000,-1093.02000,1404.22000,-13.72000
20150227,-1086.72000,-475.00000,-423.92000,-1093.08000,1403.06000,-14.42000
20150228,-1086.64000,-474.98000,-423.66000,-1092.88000,1404.44000,-13.42000
20150301,-1087.02000,-473.78000,-423.38000,-1092.46000,1407.20000,-12.28000
20150302,-1087.16000,-473.22000,-423.68000,-1091.82000,1408.64000,-11.90000
20150303,-1087.10000,-474.60000,-424.02000,-1092.76000,1404.98000,-12.52000
20150304,-1086.74000,-474.34000,-422.80000,-1092.00000,1405.92000,-12.84000
20150305,-1086.80000,-474.68000,-423.24000,-1092.10000,1404.76000,-11.94000
20150306,-1087.50000,-474.90000,-424.98000,-1093.08000,1404.60000,-13.02000
20150307,-1087.06000,-474.64000,-424.36000,-1092.40000,1405.02000,-13.02000
20150308,-1087.44000,-474.14000,-425.02000,-1092.18000,1405.30000,-11.90000
20150309,-1086.96000,-474.38000,-424.64000,-1092.76000,1404.36000,-13.32000
20150310,-1086.56000,-475.28000,-424.14000,-1092.84000,1404.24000,-13.28000
20150311,-1086.84000,-475.00000,-424.70000,-1092.08000,1403.82000,-12.44000
20150312,-1087.32000,-474.94000,-425.30000,-1092.78000,1404.50000,-13.68000
20150313,-1087.06000,-475.40000,-425.86000,-1092.02000,1402.94000,-12.78000
20150314,-1086.92000,-475.54000,-425.16000,-1092.94000,1402.72000,-13.98000
20150315,-1087.20000,-475.10000,-424.90000,-1092.82000,1404.22000,-13.60000
20150316,-1087.02000,-475.52000,-425.00000,-1092.92000,1402.24000,-14.02000
20150317,-1089.36000,-473.32000,-428.00000,-1090.26000,1407.64000,-9.28000
20150318,-1088.46000,-471.82000,-423.74000,-1092.16000,1412.94000,-11.10000
20150319,-1089.40000,-472.66000,-426.54000,-1092.00000,1410.62000,-11.12000
20150320,-1087.86000,-473.12000,-425.04000,-1091.92000,1407.84000,-12.12000
20150321,-1088.20000,-473.54000,-425.82000,-1093.32000,1406.88000,-12.52000
20150322,-1087.88000,-472.90000,-425.26000,-1092.16000,1408.00000,-11.40000
20150323,-1088.54000,-476.92000,-425.56000,-1093.18000,1406.34000,-13.12000
20150324,-1088.20000,-476.94000,-425.08000,-1092.96000,1406.18000,-12.12000
20150325,-1087.92000,-477.32000,-426.06000,-1094.28000,1404.04000,-14.04000
20150326,-1087.80000,-477.68000,-426.18000,-1093.66000,1403.58000,-13.94000
20150327,-1087.68000,-474.66000,-425.98000,-1093.06000,1405.12000,-13.08000
20150328,-1087.36000,-474.58000,-424.48000,-1092.92000,1404.34000,-13.10000
20150329,-1087.66000,-474.18000,-423.96000,-1092.76000,1405.40000,-13.22000
20150330,-1087.72000,-474.82000,-424.24000,-1094.18000,1403.10000,-13.90000
20150331,-1087.48000,-474.74000,-425.48000,-1093.64000,1403.08000,-14.64000
20150401,-1087.08000,-474.72000,-424.64000,-1093.24000,1402.76000,-14.10000
20150402,-1087.20000,-474.26000,-424.64000,-1092.72000,1404.72000,-13.26000
20150403,-1087.26000,-477.76000,-424.92000,-1093.20000,1404.14000,-14.54000
20150404,-1087.42000,-478.22000,-425.46000,-1093.52000,1403.68000,-13.92000
20150405,-1086.50000,-477.70000,-424.80000,-1093.08000,1403.24000,-13.74000
20150406,-1086.92000,-477.70000,-424.38000,-1093.04000,1403.46000,-13.42000
20150407,-1086.48000,-477.20000,-424.74000,-1093.16000,1402.98000,-14.00000
20150408,-1086.86000,-474.98000,-424.30000,-1093.22000,1402.90000,-13.72000
20150409,-1086.96000,-477.58000,-425.14000,-1093.16000,1403.72000,-13.72000
20150410,-1088.20000,-478.00000,-425.36000,-1092.88000,1405.00000,-13.88000
20150411,-1088.64000,-476.08000,-426.06000,-1092.64000,1409.66000,-11.92000
20150412,-1087.32000,-475.32000,-425.16000,-1093.68000,1403.96000,-13.88000
20150413,-1086.80000,-475.06000,-424.74000,-1093.04000,1404.22000,-13.80000
20150414,-1087.28000,-475.86000,-425.64000,-1093.54000,1402.58000,-14.28000
20150415,-1087.44000,-475.82000,-425.62000,-1091.94000,1409.58000,-10.86000
20150416,-1088.14000,-477.34000,-424.70000,-1092.68000,1405.86000,-12.70000
20150417,-1087.72000,-477.08000,-425.52000,-1092.52000,1406.44000,-12.20000
20150418,-1087.72000,-475.34000,-424.38000,-1093.52000,1403.60000,-14.22000
20150419,-1087.50000,-474.88000,-425.16000,-1093.14000,1404.10000,-14.00000
20150420,-1087.04000,-477.38000,-425.24000,-1093.06000,1403.14000,-13.40000
20150421,-1087.62000,-474.42000,-424.64000,-1089.46000,1404.20000,-13.62000
20150422,-1088.16000,-477.84000,-423.74000,-1089.74000,1403.14000,-14.12000
20150423,-1086.60000,-475.64000,-423.74000,-1088.66000,1402.66000,-13.20000
20150424,-1087.20000,-477.40000,-424.58000,-1090.90000,1402.30000,-14.00000
20150425,-1087.68000,-478.08000,-424.14000,-1090.32000,1401.56000,-14.60000
20150426,-1087.20000,-477.42000,-424.16000,-1090.58000,1401.20000,-14.60000
20150427,-1088.06000,-475.08000,-424.44000,-1089.78000,1402.86000,-14.64000
20150428,-1087.66000,-474.54000,-424.86000,-1089.84000,1403.36000,-14.26000
20150429,-1087.18000,-474.94000,-424.02000,-1090.74000,1402.54000,-14.90000
20150430,-1088.00000,-476.14000,99999.0,-1093.60000,1402.00000,-15.18000
20150501,-1087.58000,-475.20000,-423.74000,-1093.54000,1401.74000,-14.24000
20150502,-1085.90000,-474.66000,-423.40000,-1092.68000,1401.54000,-14.04000
20150503,-1087.70000,-475.42000,-424.46000,-1093.84000,1402.00000,-14.72000
20150504,-1087.08000,-475.40000,-423.52000,-1093.48000,1401.44000,-14.56000
20150505,-1087.44000,-475.68000,-424.44000,-1093.72000,1403.32000,-14.14000
20150506,-1088.96000,-475.56000,-424.14000,-1093.48000,1405.44000,-13.74000
20150507,-1087.78000,-474.98000,-424.84000,-1093.56000,1402.30000,-14.34000
20150508,-1087.96000,-475.70000,-424.86000,-1094.04000,1401.84000,-14.40000
20150509,-1087.96000,-475.62000,-425.38000,-1094.02000,1400.50000,-14.98000
20150510,-1088.00000,-474.86000,-425.72000,-1093.88000,1403.76000,-14.28000
20150511,-1087.52000,-473.86000,-425.42000,-1092.72000,1406.74000,-12.90000
20150512,-1087.56000,-473.36000,99999.0,-1092.86000,1407.46000,-13.34000
20150513,-1088.50000,-476.54000,-425.14000,-1092.86000,1409.20000,-11.82000
20150514,-1087.72000,-477.34000,-424.12000,-1093.60000,1404.50000,-14.64000
20150515,-1088.30000,-477.84000,-424.76000,-1093.32000,1403.70000,-13.88000
20150516,-1087.30000,-477.98000,-422.82000,-1093.56000,1402.60000,-14.92000
20150517,-1086.66000,-478.38000,-424.38000,-1094.06000,1401.40000,-14.64000
20150518,-1088.40000,-477.94000,-424.44000,-1093.98000,1402.82000,-13.40000
20150519,-1087.44000,-477.28000,-423.38000,-1095.40000,1400.24000,-15.22000
20150520,-1088.38000,-474.26000,-424.98000,-1093.82000,1403.50000,-14.02000
20150521,-1087.04000,-475.48000,-424.30000,-1094.12000,1402.24000,-14.64000
20150522,-1086.52000,-475.22000,-424.04000,-1093.74000,1401.54000,-14.44000
20150523,-1086.82000,-475.04000,-423.04000,-1093.52000,1401.66000,-14.38000
20150524,-1086.90000,-475.18000,-423.40000,-1093.88000,1401.66000,-14.70000
20150525,-1086.44000,-476.32000,-423.48000,-1093.80000,1401.30000,-14.86000
20150526,-1086.72000,-475.96000,-424.00000,-1094.28000,1400.62000,-14.86000
20150527,-1086.98000,-475.80000,-424.14000,-1094.34000,1400.76000,-15.50000
20150528,-1087.74000,-474.56000,-424.60000,-1093.88000,1402.84000,-14.38000
20150529,-1085.80000,-478.22000,-424.04000,-1093.86000,1399.82000,-14.60000
20150530,-1086.84000,-478.30000,-423.66000,-1093.54000,1401.10000,-14.76000
20150531,-1086.14000,-478.92000,-423.24000,-1093.44000,1399.76000,-15.98000
20150601,-1088.10000,-475.28000,-424.34000,-1094.36000,1400.88000,-15.96000
20150602,-1086.60000,-474.88000,-423.52000,-1093.74000,1399.54000,-15.36000
20150603,-1086.56000,-474.76000,-424.16000,-1093.80000,1400.42000,-15.44000
20150604,-1087.26000,-475.76000,-423.94000,-1093.94000,1399.08000,-15.64000
20150605,-1086.56000,-478.28000,-422.98000,-1094.56000,1399.42000,-15.96000
20150606,-1087.10000,-478.08000,-423.64000,-1094.46000,1399.98000,-15.16000
20150607,-1087.46000,-477.86000,-424.58000,-1095.50000,1401.06000,-16.92000
20150608,-1089.28000,-473.84000,-423.90000,-1093.78000,1406.22000,-12.86000
20150609,-1088.38000,-474.66000,-424.04000,-1094.10000,1401.72000,-15.56000
20150610,-1087.16000,-476.00000,-425.52000,-1094.60000,1401.28000,-15.32000
20150611,-1084.46000,-475.82000,-423.60000,-1094.20000,1401.76000,-15.64000
20150612,-1087.74000,-475.78000,-423.54000,-1094.62000,1399.46000,-15.88000
20150613,-1087.50000,-474.76000,-423.50000,-1093.94000,1403.02000,-14.86000
20150614,-1087.30000,-475.02000,-423.54000,-1094.08000,1401.62000,-15.08000
20150615,-1088.16000,-474.84000,-424.48000,-1093.40000,1403.36000,-13.64000
20150616,-1086.62000,-476.92000,-422.24000,-1093.50000,1402.32000,-14.98000
20150617,-1089.04000,-473.54000,-424.52000,-1093.10000,1403.42000,-14.00000
20150618,-1088.66000,-474.46000,-424.94000,-1094.06000,1401.16000,-14.64000
20150619,-1088.08000,-474.54000,-430.54000,-1094.22000,1401.80000,-15.00000
20150620,-1086.92000,-478.12000,-423.46000,-1094.08000,1401.16000,-15.12000
20150621,-1086.84000,-477.72000,-423.94000,-1093.90000,1400.74000,-15.16000
20150622,-1087.04000,-477.82000,-424.36000,-1093.72000,1401.60000,-15.68000
20150623,-1091.42000,-471.58000,-425.32000,-1092.82000,1414.42000,-10.42000
20150624,-1088.78000,-474.14000,-425.36000,-1092.86000,1408.26000,-12.64000
20150625,-1089.20000,-474.68000,-424.20000,-1093.14000,1406.18000,-11.98000
20150626,-1087.48000,-473.98000,-423.82000,-1092.78000,1405.66000,-13.46000
20150627,-1087.52000,-473.74000,-423.48000,-1093.00000,1404.46000,-13.58000
20150628,-1088.06000,-475.44000,-423.36000,-1094.28000,1403.08000,-14.90000
20150629,-1086.54000,-474.36000,-424.16000,-1092.86000,1403.38000,-13.82000
20150630,-1086.68000,-474.84000,-423.94000,-1093.18000,1402.38000,-14.74000
20150701,-1086.98000,-474.82000,-423.20000,-1093.20000,1403.44000,-13.90000
20150702,-1087.72000,-475.88000,-425.12000,-1094.64000,1400.84000,-15.70000
20150703,-1087.94000,-474.36000,-423.68000,-1093.66000,1402.24000,-15.02000
20150704,-1085.86000,-475.58000,-422.34000,-1094.26000,1400.70000,-14.72000
20150705,-1088.52000,-474.44000,-423.38000,-1094.12000,1404.02000,-14.36000
20150706,-1087.84000,-474.32000,-424.58000,-1093.98000,1403.90000,-13.86000
20150707,-1087.08000,-474.70000,-423.86000,-1093.80000,1403.22000,-14.24000
20150708,-1087.50000,-475.18000,-423.08000,-1094.30000,1402.30000,-14.96000
20150709,-1087.04000,-475.28000,-424.34000,-1094.14000,1401.86000,-15.20000
20150710,-1085.94000,-474.86000,-423.84000,-1093.28000,1401.42000,-15.62000
20150711,-1087.42000,-473.24000,-423.16000,-1092.74000,1405.56000,-13.86000
20150712,-1087.30000,-474.14000,-423.44000,-1093.22000,1403.20000,-14.34000
20150713,-1090.68000,-474.72000,-423.18000,-1095.18000,1403.92000,-14.38000
20150714,-1089.10000,-474.98000,-423.08000,-1094.68000,1401.14000,-15.26000
20150715,-1086.72000,-474.36000,-424.60000,-1094.26000,1401.96000,-14.84000
20150716,-1087.44000,-474.72000,-425.10000,-1094.04000,1401.58000,-14.90000
20150717,-1087.36000,-474.74000,-424.06000,-1093.92000,1402.22000,-14.64000
20150718,-1087.84000,-475.10000,-423.18000,-1094.04000,1401.22000,-14.56000
20150719,-1086.78000,-474.86000,-423.10000,-1093.84000,1401.06000,-15.22000
20150720,-1086.90000,-474.26000,-423.66000,-1093.76000,1402.80000,-14.96000
20150721,-1086.44000,-473.64000,-422.80000,-1093.64000,1403.16000,-15.18000
20150722,-1086.42000,-473.74000,-423.62000,-1093.42000,1403.28000,-14.72000
20150723,-1088.96000,-473.54000,-424.52000,-1093.42000,1404.88000,-13.50000
20150724,-1087.56000,-474.28000,-423.52000,-1092.92000,1402.76000,-14.16000
20150725,-1086.82000,-473.92000,-423.02000,-1093.92000,1403.32000,-15.00000
20150726,-1085.96000,-473.82000,-422.90000,-1093.56000,1403.60000,-14.54000
20150727,-1087.72000,-473.00000,-423.06000,-1093.30000,1404.96000,-14.72000
20150728,-1088.04000,-474.10000,-424.44000,-1094.22000,1402.02000,-15.48000
20150729,-1085.64000,-473.72000,-421.62000,-1093.82000,1401.04000,-15.48000
20150730,-1086.28000,-473.68000,-422.52000,-1093.22000,1401.42000,-15.40000
20150731,-1086.84000,-472.96000,-423.24000,-1093.02000,1402.26000,-14.98000
20150801,-1087.22000,-473.92000,-423.66000,-1093.66000,1401.88000,-15.28000
20150802,-1086.40000,-473.88000,-423.00000,-1093.60000,1401.82000,-14.52000
20150803,-1087.06000,-474.30000,-423.06000,-1093.66000,1401.32000,-15.26000
20150804,-1087.20000,-474.28000,-422.90000,-1093.86000,1400.54000,-15.66000
20150805,-1086.10000,-473.82000,-422.52000,-1093.48000,1401.68000,-15.00000
20150806,-1087.00000,-472.94000,-423.88000,-1093.30000,1404.56000,-13.96000
20150807,-1086.88000,-474.02000,-422.64000,99999.0,1405.26000,-13.90000
20150808,-1088.14000,-474.14000,-422.48000,99999.0,1405.42000,-12.90000
20150809,-1087.56000,-474.88000,-422.36000,99999.0,1402.26000,-15.66000
20150810,-1086.96000,-474.54000,-422.94000,99999.0,1402.38000,-14.88000
20150811,-1087.92000,-474.68000,-422.78000,99999.0,1403.64000,-14.74000
20150812,-1086.84000,-474.84000,-423.20000,99999.0,1402.56000,-15.20000
20150813,-1088.58000,-473.86000,-422.94000,-1093.36000,1405.46000,-14.04000
20150814,-1085.52000,-474.60000,-422.36000,-1092.52000,1401.44000,-15.06000
20150815,-1089.54000,-471.96000,-423.76000,-1090.96000,1413.80000,-8.46000
20150816,-1087.68000,-474.32000,-423.64000,-1092.62000,1404.52000,-14.20000
20150817,-1088.20000,-474.42000,-422.98000,-1093.64000,1405.82000,-14.90000
20150818,-1085.88000,-473.30000,-423.64000,-1091.46000,1404.58000,-14.30000
20150819,-1086.44000,-473.42000,-423.16000,-1090.30000,1406.42000,-12.34000
20150820,-1087.62000,-474.78000,-423.96000,-1092.80000,1404.90000,-14.20000
20150821,-1086.82000,-474.64000,-420.30000,-1092.52000,1402.22000,-14.94000
20150822,-1088.76000,-474.06000,-422.64000,99999.0,1403.82000,-14.28000
20150823,-1086.32000,-473.60000,-422.58000,-1092.50000,1407.42000,-13.68000
20150824,-1085.98000,-474.68000,-421.96000,-1092.14000,1403.46000,-14.52000
20150825,-1085.82000,-474.66000,-422.80000,-1092.32000,1403.52000,-14.88000
20150826,-1084.94000,-473.30000,-421.62000,-1089.58000,1409.10000,-13.62000
20150827,-1088.40000,-472.62000,-422.60000,-1091.48000,1411.46000,-11.28000
20150828,-1090.74000,-474.30000,-424.36000,-1093.72000,1405.56000,-12.94000
20150829,-1086.04000,-474.50000,-421.86000,-1092.78000,1403.80000,-14.60000
20150830,-1087.50000,-474.84000,-422.64000,-1092.64000,1402.84000,-14.80000
20150831,-1085.74000,-474.98000,-422.78000,-1092.34000,1402.22000,-14.74000
20150901,-1088.40000,-475.36000,-423.34000,-1092.66000,1402.72000,-14.44000
20150902,-1085.86000,-475.36000,-422.28000,-1092.42000,1401.44000,-15.00000
20150903,-1086.80000,-475.62000,-421.96000,-1092.48000,1401.40000,-15.02000
20150904,-1086.12000,-475.18000,-423.72000,-1092.56000,1402.34000,-14.78000
20150905,-1086.54000,-476.02000,-422.22000,-1092.56000,1402.50000,-14.24000
20150906,-1086.68000,-475.14000,-423.02000,-1091.62000,1404.30000,-13.50000
20150907,-1086.10000,-475.42000,-422.54000,-1091.82000,1404.68000,-14.48000
20150908,-1086.70000,-475.80000,-422.52000,-1092.58000,1401.54000,-15.56000
20150909,-1088.40000,-472.10000,-423.34000,-1089.92000,1417.60000,-11.20000
20150910,-1085.58000,-475.16000,-422.58000,-1092.72000,1402.78000,-15.00000
20150911,-1087.86000,-473.72000,-423.48000,-1091.26000,1408.28000,-11.84000
20150912,-1088.10000,-474.76000,-422.34000,-1091.88000,1405.80000,99999.0
20150913,-1086.64000,-475.50000,-422.68000,-1092.58000,1402.90000,-13.44000
20150914,-1085.00000,-475.12000,-422.50000,-1092.10000,1404.14000,-14.02000
20150915,-1085.88000,-474.96000,-423.48000,-1092.58000,1401.60000,-14.30000
20150916,-1086.96000,-475.40000,-422.60000,-1092.64000,1401.40000,-14.66000
20150917,-1087.48000,-475.16000,-422.82000,-1092.20000,1403.28000,-14.00000
20150918,-1087.36000,-475.30000,-423.64000,-1092.84000,1402.22000,-13.66000
20150919,-1084.80000,-476.34000,-423.40000,-1092.08000,1403.54000,-14.06000
20150920,-1087.66000,-473.04000,-423.60000,-1091.36000,1413.90000,-13.34000
20150921,-1085.70000,-475.90000,-423.50000,-1092.26000,1403.44000,-15.28000
20150922,-1086.78000,-475.78000,-423.96000,-1092.24000,1403.20000,-14.98000
20150923,-1085.60000,-474.88000,-423.60000,-1091.30000,1406.18000,-14.24000
20150924,-1085.16000,-475.36000,-423.90000,-1091.54000,1403.28000,-15.14000
20150925,-1085.98000,-474.88000,-423.50000,-1089.70000,1407.22000,-14.06000
20150926,-1085.46000,-475.70000,-423.06000,-1092.10000,1401.80000,-14.74000
20150927,-1085.64000,-475.78000,-423.02000,-1091.98000,1401.64000,-15.20000
20150928,-1082.82000,-475.94000,-423.00000,-1092.18000,1401.44000,-14.86000
20150929,-1085.78000,-475.94000,-423.08000,-1092.14000,1401.64000,-15.24000
20150930,-1085.52000,-476.14000,-423.06000,-1093.44000,1401.68000,-14.78000
20151001,-1086.14000,-475.58000,-422.82000,-1091.52000,1401.64000,-13.02000
20151002,-1085.44000,-473.52000,-422.42000,-1089.06000,1407.96000,-11.10000
20151003,-1086.42000,-474.82000,-422.70000,-1091.06000,1404.74000,-13.26000
20151004,-1086.54000,-474.76000,-423.08000,-1091.36000,1405.72000,-12.72000
20151005,-1086.06000,-474.10000,-423.46000,-1090.48000,1404.26000,-12.52000
20151006,-1084.72000,-475.04000,-423.58000,-1091.94000,1403.42000,-13.24000
20151007,-1086.20000,-473.04000,-423.70000,-1089.76000,1411.54000,-13.52000
20151008,-1087.02000,-474.74000,-423.08000,-1092.28000,1401.64000,-12.72000
20151009,99999.0,-474.96000,-423.92000,-1090.96000,1402.80000,-12.20000
20151010,-1085.28000,-474.48000,-422.76000,-1091.40000,1405.82000,-13.44000
20151011,-1085.18000,-474.98000,-422.70000,-1091.24000,1405.88000,-13.18000
20151012,-1085.88000,-474.48000,-423.40000,-1091.26000,1406.84000,-12.66000
20151013,-1085.32000,-475.06000,-422.08000,-1091.58000,1404.54000,-13.84000
20151014,-1086.02000,-475.22000,-422.02000,-1091.50000,1405.04000,-13.60000
20151015,-1085.74000,-475.28000,-426.54000,-1091.70000,1404.42000,-14.06000
20151016,-1085.42000,-475.42000,-426.10000,-1092.02000,1402.90000,-13.98000
20151017,-1085.72000,-475.06000,-426.30000,-1092.64000,1402.04000,-14.18000
20151018,-1086.60000,-474.38000,-426.56000,-1091.28000,1407.66000,-11.58000
20151019,-1086.98000,-474.06000,-428.72000,-1092.96000,1403.92000,-14.94000
20151020,-1083.08000,-475.70000,-426.52000,-1091.80000,1403.40000,-13.86000
20151021,99999.0,-475.02000,-427.02000,-1090.10000,1402.86000,-13.06000
20151022,-1083.06000,-475.82000,-426.62000,-1092.32000,1403.06000,-14.16000
20151023,99999.0,-476.04000,-426.34000,-1091.90000,1403.22000,-14.26000
20151024,99999.0,-476.08000,-425.84000,-1091.40000,1403.82000,-13.74000
